Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"3939 W Ridge Rd Ste B50 Erie, PA",Georgann Richard LCSW,38,8146167212,Erie,PA,16506,24190.0
"15957 Conneaut Lake Rd Meadville, PA",Comprehensive Children & Family Services,14,8147241141,Meadville,PA,16335,27112.0
"1330 W 26th St Erie, PA",UPMC Western Behavioral Health at Safe Harbor,33,8144599300,Erie,PA,16508,15156.0
"1020 E 10th St Erie, PA","Dr. Kirstin K Brunner Martinez, DO",155,8144534309,Erie,PA,16503,15204.0
"2185 W 8th St Erie, PA",Stairways Behavioral Health,TBD,8148783400,Erie,PA,16505,15631.0
"3800 W 12th St Erie, PA","Dr. Maria Rallis, PHD",33,8148357043,Erie,PA,16505,15631.0
"5515 Peach St Erie, PA","Dr. Deanann Farris, DO",TBD,8148688252,Erie,PA,16509,28133.0
"1001 State St Erie, PA","Siepel, Kathleen E.",26,8144611075,Erie,PA,16501,1919.0
"1611 Peach St #390 Erie, PA","Courtney Oblinski, LPC",12,8145724957,Erie,PA,16501,1919.0
"2315 Myrtle St Erie, PA","Tiara Gunnell, MS",TBD,8144526558,Erie,PA,16502,15815.0
"2808 State St Erie, PA",Deerfield Behavioral Health,8,8144543192,Erie,PA,16508,15156.0
"1371 W 6th St Erie, PA",Erdely Gerald L MS LPC,TBD,8144565035,Erie,PA,16505,15631.0
"1921 W 8th St Erie, PA",Cove Forge Behavioral Health,16,8144522991,Erie,PA,16505,15631.0
"2560 W 12th St Erie, PA",Safe Harbor Crisis Services,TBD,8144562014,Erie,PA,16505,15631.0
"657 Heritage Dr Erie, PA",New Hope Counseling,TBD,8145285711,Erie,PA,16509,28133.0
"4950 W 23rd St Erie, PA",Achievement Center,103,8144592755,Erie,PA,16506,24190.0
"101 E 6th St Erie, PA",Courtney Mcadory,TBD,7249333910,Erie,PA,16501,1919.0
"900 State St Erie, PA","Steven J. Reilly, MA",TBD,8144596856,Erie,PA,16501,1919.0
"900 State St Ste 314 Erie, PA","Dr. Robert M Dowling, PHD",TBD,8144596858,Erie,PA,16501,1919.0
"1398 E Lewis St Fort Wayne, IN",Fort Wayne Mental Health Services,TBD,8123935688,Fort Wayne,IN,46803,11187.0
"5534 Saint Joe Rd Fort Wayne, IN",Adjust Mental Health,TBD,3179921988,Fort Wayne,IN,46835,37589.0
"3201 Stellhorn Rd Fort Wayne, IN",Mental Health America of Northeast Indiana,TBD,2604226441,Fort Wayne,IN,46815,26811.0
"127 W Berry St Fort Wayne, IN",Embodied Mental Health Counseling,TBD,2604401001,Fort Wayne,IN,46802,10360.0
"130 W Main St Fl F Fort Wayne, IN","Joy Jones, Licensed Mental Health Counselor",19,2604525509,Fort Wayne,IN,46802,10360.0
"227 E Washington Blvd Ste 300 Fort Wayne, IN",Mental Health America In Allen County,35,2604226441,Fort Wayne,IN,46802,10360.0
"223 W Washington St Bluffton, IN",Mental Health Associates of Wells,TBD,2608241514,Bluffton,IN,46714,15257.0
"10315 Dawsons Creek Boulevard Fort Wayne, IN",CornerstoneVision Counseling & Psychological Services,17,2602643021,Fort Wayne,IN,46825,29071.0
"3955 W Washington Center Rd Fort Wayne, IN",Maple Heights Behavioral Health Hospital,4,4636347084,Fort Wayne,IN,46818,21914.0
"1910 Saint Joe Center Rd Fort Wayne, IN",Rebman Victor PHD,33,2604719902,Fort Wayne,IN,46825,29071.0
"5821 S Anthony Blvd Fort Wayne, IN",National Alliance for the Mentally III,TBD,2604478990,Fort Wayne,IN,46816,19240.0
"2100 Goshen Rd Fort Wayne, IN",Bowen Center,21,2604713500,Fort Wayne,IN,46808,19916.0
"700 Broadway Fort Wayne, IN",St Joseph Behavioral Health,25,2604253606,Fort Wayne,IN,46802,10360.0
"2020 E Washington Blvd Ste 700 Fort Wayne, IN",We Care Counseling Center,32,2604223034,Fort Wayne,IN,46803,11187.0
"4919 Coldwater Rd Fort Wayne, IN",Easter Seals,72,2604564534,Fort Wayne,IN,46825,29071.0
"10315 Dawsons Creek Blvd Fort Wayne, IN","Sowles, Gregory",TBD,2603876340,Fort Wayne,IN,46825,29071.0
"11104 Parkview Circle Dr Ste 110 Fort Wayne, IN","Erin Miles, PYSD",TBD,2604603203,Fort Wayne,IN,46845,28664.0
"6121 Stoney Creek Drive Fort Wayne, IN","Entourage Health, LLC",5,2602554441,Fort Wayne,IN,46825,29071.0
"1910 Saint Joe Center Rd Ste 13 Fort Wayne, IN",Nicolet Counseling,11,2609186323,Fort Wayne,IN,46825,29071.0
"4118 N Clinton St Fort Wayne, IN",Adapt For Life -AFL- Autism Services,TBD,2602670767,Fort Wayne,IN,46805,21851.0
"2626 Saint Joe Center Rd Fort Wayne, IN",Hand In Hand Comprehensive Therapy Specialists,TBD,2604970328,Fort Wayne,IN,46825,29071.0
"3421 E State Blvd Fort Wayne, IN",Psychological Service Associates,TBD,2604828427,Fort Wayne,IN,46805,21851.0
"1720 Beacon St Fort Wayne, IN",Parkview Behavioral Health Institute,31,2603737500,Fort Wayne,IN,46805,21851.0
"530 Oak Ridge Way E West Fargo, ND",Ellison Mental Health Services P,TBD,7014912651,West Fargo,ND,58078,39946.0
"121 University Dr N Fargo, ND",Midwest Mental Health Clinic P,TBD,2184771353,Fargo,ND,58102,32591.0
"1104 2nd Ave S Fargo, ND",Federation of Families for Childrens Mental Health Region V,TBD,7012359923,Fargo,ND,58103,48520.0
"1419 1st Ave S Fargo, ND",Mental Health America Social Club,74,7012937716,Fargo,ND,58103,48520.0
"505 40th St S Unit B Fargo, ND",Transitions Mental Health Center,15,7014788440,Fargo,ND,58103,48520.0
"112 University Dr N Fargo, ND",Mental Health America Of North Dakota - CLOSED,TBD,7012375871,Fargo,ND,58102,32591.0
"1010 32nd Ave S Moorhead, MN",Lakeland Mental Health Center,7,2182337524,Moorhead,MN,56560,44156.0
"819 30th Ave S Moorhead, MN",Midwest Mental Health Clinic,TBD,2184771353,Moorhead,MN,56560,44156.0
"3101 8th St S Moorhead, MN",Denise M Duke Ed. D,TBD,2187891673,Moorhead,MN,56560,44156.0
"3602 Fillmore St S Fargo, ND",Sharon Henshel Counseling,16,7017935234,Fargo,ND,58104,47481.0
"510 4th St S Fargo, ND",Prairie St John's,30,7014767216,Fargo,ND,58103,48520.0
"100 4th St S Fargo, ND","Dr. Jeanine L Roembach, MD",28,7012343100,Fargo,ND,58103,48520.0
"1111 Westrac Dr S Ste 204 Fargo, ND","Vickie Ann Wilhelm, MS, LPCC",35,7012322791,Fargo,ND,58103,48520.0
"118 Broadway N Ste 305 Fargo, ND",Coler Hanson Therapy Professionals,12,7012007039,Fargo,ND,58102,32591.0
"112 University Dr N Ste 200 Fargo, ND","Avail Psychological and Addiction Services, PLLC",13,7015665272,Fargo,ND,58102,32591.0
"1717 University Dr S Fargo, ND","Michelle Jorgensen, MD",TBD,7012344111,Fargo,ND,58103,48520.0
"1321 23rd St S Fargo, ND","Mark A Rohrer, LICSW, Acsw",42,7017209093,Fargo,ND,58103,48520.0
"1450 25th St S Fargo, ND",Lakeside Center for Behavioral Change,16,7013561047,Fargo,ND,58103,48520.0
"901 28th St S Ste C Fargo, ND",Community Medical Services,9,7014041100,Fargo,ND,58103,48520.0
"1351 Page Dr S Fargo, ND",Altendorf Counseling,18,7014127345,Fargo,ND,58103,48520.0
"1401 32nd St S Fargo, ND",Journey Counseling,TBD,7013565544,Fargo,ND,58103,48520.0
"2301 25th St S Fargo, ND","Nicole A Kiewel, PHD",TBD,7012379712,Fargo,ND,58103,48520.0
"3201 33rd St S Fargo, ND",Saint Sophie's Psychiatric Center,17,7013654488,Fargo,ND,58104,47481.0
"3000 Riverside Dr Green Bay, WI",Mental Health Partners Sc,18,9206327040,Green Bay,WI,54301,21674.0
"521 S Adams St Green Bay, WI",Outpatient-Brown County Mental Health - CLOSED,20,9204484428,Green Bay,WI,54301,21674.0
"424 S Monroe Ave Green Bay, WI",Options Treatment Program Inc,TBD,9204450170,Green Bay,WI,54301,21674.0
"2150 Memorial Dr Green Bay, WI",CCM Counseling & Wellness,TBD,9204983383,Green Bay,WI,54303,27694.0
"130 E. Walnut Street 604 Green Bay, WI","Labine, Andrea",TBD,9204373854,Green Bay,WI,54301,21674.0
"301 E Saint Joseph St Green Bay, WI","Alyssa Harris, LPC",TBD,9204333630,Green Bay,WI,54301,21674.0
"529 S Jefferson St Ste 105 Green Bay, WI",Delforge Counseling,TBD,9208846700,Green Bay,WI,54301,21674.0
"2270 Holmgren Way Green Bay, WI",Sherman Consulting SC,TBD,9205445294,Green Bay,WI,54304,27876.0
"1496 Bellevue St Green Bay, WI",Spectrum Behavioral Health,TBD,9205261889,Green Bay,WI,54311,37588.0
"2357 W Mason St Green Bay, WI",Green Bay Comprehensive Treatment Center,TBD,9208274025,Green Bay,WI,54303,27694.0
"2733 S Ridge Rd Green Bay, WI","Amanda Cardinal, LPC",8,9204976200,Green Bay,WI,54304,27876.0
"1050 Circle Dr Ste B Green Bay, WI","Jenell L Holstead, PHD, NCSP",1,9205442780,Green Bay,WI,54304,27876.0
"1351 Ontario Rd Green Bay, WI",Willow Creek Behavioral Health,12,8884641498,Green Bay,WI,54311,37588.0
"2003 E 4th St Pueblo, CO",Spanish Peeks Mental Health,23,7195446373,Pueblo,CO,81001,31448.0
"1304 Chinook Ln Pueblo, CO",Spanish Peaks Mental Health Center,TBD,7195452746,Pueblo,CO,81001,31448.0
"41 Montebello Rd Pueblo, CO",Spanish Peaks Mental Health,TBD,7195429347,Pueblo,CO,81001,31448.0
"1112 Eagleridge Blvd Pueblo, CO","Clarity Mental Health, P",TBD,3039936071,Pueblo,CO,81008,11728.0
"525 W 9th St Pueblo, CO",Spanish Peaks Mental Health Center - CLOSED,TBD,7195437320,Pueblo,CO,81003,14820.0
"600 W 3rd St Florence, CO",West Central Mental Health Center Inc,TBD,7192752351,Florence,CO,81226,7933.0
"200 W B St Pueblo, CO",S Colorado Court Services,27,7195951634,Pueblo,CO,81003,14820.0
"1026 W Abriendo Ave Pueblo, CO",Carla Jones-Whybrew,TBD,7195623222,Pueblo,CO,81004,26362.0
"58 Club Manor Dr Pueblo, CO",Parkview Chemical Dependency Unit,45,7195844890,Pueblo,CO,81008,11728.0
"200 W City Center Dr Ste 302 Pueblo, CO",Thriveworks Counseling & Therapy Pueblo,TBD,7192940595,Pueblo,CO,81003,14820.0
"803 W 4th St Pueblo, CO",For The Love Of Me,5,7195657928,Pueblo,CO,81003,14820.0
"417 W 13th St Pueblo, CO","Associates For Psychotherapy & Education, PC",TBD,7195649039,Pueblo,CO,81003,14820.0
"4112 Outlook Blvd Pueblo, CO",CHPG Behavioral Health Penrose Pavilion,TBD,7197766850,Pueblo,CO,81008,11728.0
"221 S Union Ave Pueblo, CO",CommuniCare,TBD,7195451114,Pueblo,CO,81003,14820.0
"126 W D St Ste 220C Pueblo, CO","Annette Lynn Coleman, MA, LPC",TBD,7198210688,Pueblo,CO,81003,14820.0
"110 E Routt Ave Pueblo, CO","Charmayne N Sandoval, LCSW",TBD,7195438711,Pueblo,CO,81004,26362.0
"414 Broadway Ave Pueblo, CO","Melissa Bernstein-linan, LPC, LAC",TBD,7193576766,Pueblo,CO,81004,26362.0
"300 Colorado Ave Pueblo, CO","Tracey Clark, LPC",TBD,7195438711,Pueblo,CO,81004,26362.0
"315 Colorado Ave Pueblo, CO",Megan Marks,TBD,7199487120,Pueblo,CO,81004,26362.0
"327 Colorado Ave Pueblo, CO",Angela M Sillas-gree,TBD,7199487120,Pueblo,CO,81004,26362.0
"411 Colorado Ave Pueblo, CO","Aaron R Tomlinson, LPC",TBD,7192515977,Pueblo,CO,81004,26362.0
"1900 E Marilyn Ave Mesa, AZ",Mesa Mental Health Services,TBD,4808474027,Mesa,AZ,85204,65018.0
"501 W Ray Rd Chandler, AZ",JC Mental Health Services,TBD,6024299001,Chandler,AZ,85225,73316.0
"2034 E Southern Ave Tempe, AZ",Alevea Mental Health,8,4809037634,Tempe,AZ,85282,54501.0
"3920 S Rural Rd Ste 112 Tempe, AZ","reVIBE Mental Health Therapy, EMDR",TBD,4806749220,Tempe,AZ,85282,54501.0
"1492 S Mill Ave Tempe, AZ",Strategic Mental Health,TBD,4806995182,Tempe,AZ,85281,70726.0
"64 E Broadway Rd Tempe, AZ",Ascension Mental Health,TBD,5202278785,Tempe,AZ,85282,54501.0
"928 W Chandler Blvd Chandler, AZ",Early Childhood Mental Health Services,TBD,4803450817,Chandler,AZ,85225,73316.0
"155 E Folley St Chandler, AZ",Chandler Mental Health Services,TBD,6053093988,Chandler,AZ,85225,73316.0
"8790 E Via De Ventura Scottsdale, AZ",Applied Mental Health Services,TBD,3165733931,Scottsdale,AZ,85258,25524.0
"7165 E University Dr Mesa, AZ",Cactus Garden Mental Health Services,TBD,4809135872,Mesa,AZ,85207,50135.0
"150 N Ocotillo Dr Apache Junction, AZ",Mental Health Services-Superstition Mountain Menta,26,4809830065,Apache Junction,AZ,85120,29308.0
"5949 W Northern Ave Glendale, AZ",Carol Mental Health Services,TBD,7708462228,Glendale,AZ,85301,66970.0
"625 N Plaza Dr Apache Junction, AZ",Behavioral Health Services-Superstition Mountain Mental Ctr,26,4809830065,Apache Junction,AZ,85120,29308.0
"11575 W Roosevelt St Avondale, AZ",Monette Mental Health Services,TBD,4807903991,Avondale,AZ,85323,46604.0
"12725 W Indian School Rd Avondale, AZ","Estrella Mental Health Services, P",TBD,6236407682,Avondale,AZ,85392,39203.0
"14441 W Mcdowell Rd Goodyear, AZ",Achieving Tranquility Mental Health Services P,TBD,4805047878,Goodyear,AZ,85395,38701.0
"1745 S Alma School Rd Mesa, AZ",Mental Health Center of America | Mesa,TBD,6022242277,Mesa,AZ,85210,39941.0
"525 W Brown Rd Mesa, AZ",Generations Senior Mental Health,33,4804612920,Mesa,AZ,85201,52484.0
"1401 S Polk St Amarillo, TX",Amarillo Area Mental Health,24,8063737030,Amarillo,TX,79101,2458.0
"1501 S Polk St Amarillo, TX",Texas Panhandle Mental Health,TBD,8063495600,Amarillo,TX,79101,2458.0
"1703 S Avondale St Amarillo, TX",Texas Panhandle Mental Health Mental Retardation,TBD,8063532822,Amarillo,TX,79106,27900.0
"104 S Fillmore St Amarillo, TX",Martindale  Diana,TBD,8063180479,Amarillo,TX,79101,2458.0
"2109 SW 7th Ave Amarillo, TX",Amarillo Child & Family Counseling,26,8063109575,Amarillo,TX,79106,27900.0
"1015 Southwest 8th Avenue Amarillo, TX",Nguyen Son VI MD,39,8066411098,Amarillo,TX,79101,2458.0
"1501 SW 10th Ave Amarillo, TX",Panhandle AIDS Support Organization,39,8063721050,Amarillo,TX,79101,2458.0
"121 Westgate Pkwy Ste 40 Amarillo, TX",Northwest Texas Healthcare System Center for Mental Wellness,TBD,8063541835,Amarillo,TX,79121,5879.0
"5809 S Western St Ste 230 Amarillo, TX",North Texas Dental Lab,30,8063558700,Amarillo,TX,79110,18514.0
"200 S Tyler St Amarillo, TX",Texas Panhandle Centers,TBD,8063717716,Amarillo,TX,79101,2458.0
"1400 Wallace Blvd Amarillo, TX","Dr. Michael Jennkins, MD",TBD,8063545620,Amarillo,TX,79106,27900.0
"1901 Medi Park Dr Ste 212 Amarillo, TX","Kristin Wylie MA, LPC",TBD,8064182283,Amarillo,TX,79106,27900.0
"2505 Lakeview Dr Amarillo, TX",Texas Panhandle Center,TBD,8063588974,Amarillo,TX,79109,42410.0
"7308 Fleming Ave Ste A Amarillo, TX","Dr. Alice A Sanchez, MD, PA",32,8063675126,Amarillo,TX,79106,27900.0
"1731 Hagy Blvd Amarillo, TX","Dr. Alejandro V Natividad, MD",6,8063522742,Amarillo,TX,79106,27900.0
"22 Care Cir Amarillo, TX",Veeramachaneni Murali,27,8063548300,Amarillo,TX,79124,11800.0
"803 S Rusk St Amarillo, TX",Cenikor Foundation - Amarillo,TBD,8882364567,Amarillo,TX,79106,27900.0
"2417 Hobbs Rd Ste 105 Amarillo, TX",Melissa Preece LCSW,TBD,8066769315,Amarillo,TX,79109,42410.0
"4231 Ridgecrest Cir Amarillo, TX","Katie Klaehn, MA, LPC, LSOTP",TBD,8068035013,Amarillo,TX,79109,42410.0
"1400 Wallace Blvd Ste 106 Amarillo, TX","Amy Stark, MD",TBD,8064149970,Amarillo,TX,79106,27900.0
"7120 W Interstate 40 Ste 422 Amarillo, TX",Thriveworks Counseling & Psychiatry Amarillo,TBD,8066394526,Amarillo,TX,79106,27900.0
"1501 S Coulter St Amarillo, TX",The Pavilion at Northwest Texas Hospital,TBD,8063541810,Amarillo,TX,79106,27900.0
"750 N Freedom Blvd Provo, UT",Wasatch Mental Health,TBD,8013734760,Provo,UT,84601,32871.0
"3200 N Canyon Rd Provo, UT",North Canyon Mental Health,TBD,8013733300,Provo,UT,84604,43749.0
"97 Professional Way Payson, UT",Mental & Behavioral Health Service,TBD,8014654896,Payson,UT,84651,29502.0
"825 N 1420 E Orem, UT",Veritas Mental Health,TBD,4848437279,Orem,UT,84097,22024.0
"309 N State St Orem, UT",Rocky Top Mental Health,TBD,8014320695,Orem,UT,84057,37620.0
"600 S Geneva Rd Ste 4 Orem, UT",Telos Mental Health,11,8019601563,Orem,UT,84059,16419.0
"727 E 1100 S Mapleton, UT",Maple Mountain Mental Health & Wellness,TBD,3854620115,Mapleton,UT,84664,12340.0
"1172 E 100 N Payson, UT",Mount Nebo Mental Health,TBD,8014034959,Payson,UT,84651,29502.0
"822 S 1040 W Payson, UT",Ascent Mental Health P,TBD,8016092448,Payson,UT,84651,29502.0
"3300 N Triumph Blvd Ste 500 Lehi, UT",Serenity Mental Health Centers - Lehi,TBD,8016972740,Lehi,UT,84043,81839.0
"1820 Sidewinder Dr Park City, UT",Huntsman Mental Health Institute,TBD,4356589998,Park City,UT,84060,8575.0
"114 Exchange Pl Lafayette, LA",Volunteers Of America Mental Health Services,105,3372912815,Lafayette,LA,70503,28883.0
"515B Verot School Rd Lafayette, LA",Trahan Mental Health Service,TBD,3372477272,Lafayette,LA,70508,39364.0
"1450 Ridge Rd Duson, LA",Duson Mental Health Services,TBD,3379848355,Duson,LA,70529,13557.0
"216 Saint Landry St Lafayette, LA","Mayers Mental Health, LLC",12,3374533050,Lafayette,LA,70506,41550.0
"1225 Coolidge Blvd Lafayette, LA",La Louisiane Mental Health,TBD,3378893732,Lafayette,LA,70503,28883.0
"302 Dulles Dr Lafayette, LA",Mental Health Advocacy Office,TBD,3372344499,Lafayette,LA,70506,41550.0
"2520 N University Ave Lafayette, LA",Vermilion Behavioral Health Systems,45,3375682022,Lafayette,LA,70507,19215.0
"1001 West Pinhook Road Lafayette, LA",Acadiana Life Skills,19,3375472675,Lafayette,LA,70503,28883.0
"119 Rue Fountaine Lafayette, LA","Bramlet, Charles E Jr",26,3379919163,Lafayette,LA,70508,39364.0
"125 Ridgeway Dr Lafayette, LA","Aurich, Lynn W PhD",27,3375930404,Lafayette,LA,70503,28883.0
"913 Alfred St Scott, LA",BC Harmony Mental Health,TBD,3378959779,Scott,LA,70583,8670.0
"1614 E Main St New Iberia, LA",360 Mental Health,TBD,3372565917,New Iberia,LA,70560,37589.0
"1822 W 2nd St Crowley, LA",Crowley Mental Health Clinic,13,3377887511,Crowley,LA,70526,16740.0
"1001 W Pinhook Rd Lafayette, LA",NAMI Acadiana - National Alliance on Mental Illness,22,3375044752,Lafayette,LA,70503,28883.0
"156 Choctaw Rd Sunset, LA",Acadiana Treatment Center,TBD,3374675078,Sunset,LA,70584,6865.0
"500 W Branche St Rayne, LA",Physical Therapy Clinic of Rayne,44,3373349207,Rayne,LA,70578,16279.0
"130 S 3rd St Eunice, LA",Counseling Center Of South Louisiana,TBD,3374573000,Eunice,LA,70535,17813.0
"5000 Ambassador Caffery Pkwy Lafayette, LA",Aucoin Donna Phd MP & Associates Psychology Practice,23,3372370788,Lafayette,LA,70508,39364.0
"310 Youngsville Hwy Lafayette, LA",Compass Behavioral Center of Lafayette,6,3375344605,Lafayette,LA,70508,39364.0
"4540 Ambassador Caffery Pkwy Ste C-110 Lafayette, LA","Townsend Outpatient Addiction Treatment Center, Lafayette",27,8772899729,Lafayette,LA,70508,39364.0
"401 Audubon Blvd Ste 206B Lafayette, LA","Dr. Michael Douglas De Mahy, PHD",TBD,3372320060,Lafayette,LA,70503,28883.0
"913 S College Rd Ste 204 Lafayette, LA","Dr. Carla Adams, PHD, MP",27,3372322833,Lafayette,LA,70503,28883.0
"1823 Gadsden St Columbia, SC",Mental Health America of South Carolina,TBD,8037795363,Columbia,SC,29201,22955.0
"2000 Hampton St Columbia, SC",Columbia Area Mental Health,TBD,8037712278,Columbia,SC,29204,18067.0
"2414 Bull St Columbia, SC",Beckman Mental Health Center,TBD,8645478261,Columbia,SC,29201,22955.0
"2715 Colonial Dr Columbia, SC",Columbia Area Mental Health Center,TBD,8038984880,Columbia,SC,29203,40811.0
"8901 Farrow Rd Columbia, SC",Coulmbia Area Mental Health,15,8037889493,Columbia,SC,29203,40811.0
"1850 Pineview Dr Columbia, SC",Cola Area Mental Health,TBD,8037830303,Columbia,SC,29209,37314.0
"1024 Wildewood Centre Drive  Suite A Columbia, SC",Dr Joseph Boland & Associates,38,8392245532,Columbia,SC,29229,50652.0
"1816 Bull Street Columbia, SC",Comprehensive Psychological Services,21,8039993133,Columbia,SC,29201,22955.0
"220 Stoneridge Dr, Suite 302 Columbia, SC",Agape Counseling and Training,25,8035671402,Columbia,SC,29210,40504.0
"301 Palmetto Park Blvd Lexington, SC",Lexington County Mental Health,TBD,8033593545,Lexington,SC,29072,68389.0
"1403 Greenbrier Mossydale Rd Winnsboro, SC",The Wave Columbia: Mental Health Treatment In South Carolina,11,8033355473,Winnsboro,SC,29180,11862.0
"1073 Us Highway 321 Byp S Winnsboro, SC",Fairfield County Mental Health,TBD,8036358056,Winnsboro,SC,29180,11862.0
"112 Guess Ln Saint Matthews, SC",Calhoun County Mental Health,TBD,8038742301,Saint Matthews,SC,29135,7940.0
"2611 Liberty Hill Rd Camden, SC",Santee Watery Mental Health,TBD,8034320272,Camden,SC,29020,22868.0
"120 W Church St Batesburg, SC",Lexington County Mental Health Center,TBD,8035324570,Batesburg,SC,29006,8987.0
"110 E Dekalb St Camden, SC",Mental Health America of Kershaw County,TBD,8034327955,Camden,SC,29020,22868.0
"1408 Gregg St Columbia, SC",Mental Illness Recovery Center Inc,66,8037861844,Columbia,SC,29201,22955.0
"2900 Aintree Dr Columbia, SC",Three Rivers Behavioral Health,TBD,8667969911,Columbia,SC,29223,52835.0
"900 E Broadway Ave Bismarck, ND",Archway Mental Health Service,TBD,7015307300,Bismarck,ND,58501,28571.0
"101 Slate Dr Ste 7 Bismarck, ND",Empowered Mental Health,TBD,7018051939,Bismarck,ND,58503,37081.0
"107 W Main Ave Bismarck, ND","Aspire Mental Health Counseling, P",TBD,7013535560,Bismarck,ND,58501,28571.0
"1051 E Interstate Ave Bismarck, ND",Mental Health America of North Dakota,74,7012553692,Bismarck,ND,58503,37081.0
"4719 Shelburne St Bismarck, ND",Aurora Mental Health P,6,7014268154,Bismarck,ND,58503,37081.0
"1120 College Drive Bismarck, ND",Soul Survivor Counseling Svc,26,7012990362,Bismarck,ND,58501,28571.0
"1501 N 12th St Bismarck, ND","Lange, Valerie",43,7012553325,Bismarck,ND,58501,28571.0
"315 N 11th St Bismarck, ND",Chi St. Alexius Partial Hospitalization Program,TBD,7015307255,Bismarck,ND,58501,28571.0
"727 Kirkwood Mall Bismarck, ND",Mid Dakota Clinic Kirkwood Mall Clinic,TBD,7017124500,Bismarck,ND,58504,30159.0
"1303 E Central Ave Bismarck, ND",Sanford Health Dakota,TBD,7013235626,Bismarck,ND,58501,28571.0
"3111 E Broadway Ave Bismarck, ND",Summit Counseling Services,TBD,7017510299,Bismarck,ND,58501,28571.0
"1400 W Century Ave Bismarck, ND",Wellness Rediscovered,TBD,7018050870,Bismarck,ND,58503,37081.0
"1227 N 35th St Bismarck, ND",Dakota Family Services,6,8002016495,Bismarck,ND,58501,28571.0
"418 E Rosser Ave Bismarck, ND",Audrey MA Kazmierczak Lac Lpcc,TBD,7014711170,Bismarck,ND,58501,28571.0
"414 N 7th St Bismarck, ND","Dr. Matthew J Doppler, PHD",TBD,7013236543,Bismarck,ND,58501,28571.0
"303 N 4th St Bismarck, ND","Bryon Lee Herbel, MD",TBD,7012232425,Bismarck,ND,58501,28571.0
"515 E Broadway Ave # 106 Bismarck, ND","Chelsie Jo Smith, MA",TBD,7017510443,Bismarck,ND,58501,28571.0
"515 1/2 E Broadway Ave Ste 106 Bismarck, ND","Jareb Lee Kinney, LAPC",TBD,7017510443,Bismarck,ND,58501,28571.0
"900 Main Street, Suite 580 Peoria, IL",Associates In Mental Health SC,45,3092712305,Peoria,IL,61602,977.0
"617 NE Glendale Ave Peoria, IL",OSF Saint Francis - Behavioral & Mental Health,TBD,3096249522,Peoria,IL,61603,15430.0
"5215 N Knoxville Ave Ste A Peoria, IL",Mental Health Association of Illinois Valley Inc,74,3096921766,Peoria,IL,61614,28142.0
"100 N Main St Ste L100 East Peoria, IL",Tazwood Mental Health Center Inc,54,3096946462,East Peoria,IL,61611,23698.0
"123 S Sampson St Tremont, IL",Occult Mental Health P,TBD,3099292030,Tremont,IL,61568,4402.0
"330 SW Washington Street Peoria, IL",FamilyCore,126,3093228387,Peoria,IL,61602,977.0
"5016 N University St Ste 103 Peoria, IL","Stretch, Robert W",32,3093228048,Peoria,IL,61614,28142.0
"7501 North University Street Peoria, IL",Iades,54,3093228740,Peoria,IL,61614,28142.0
"320 E Armstrong Ave Peoria, IL",OSF St Francis,32,3096249690,Peoria,IL,61603,15430.0
"3116 N Dries Ln Ste 201 Peoria, IL",Heartland Behavioral Health SC,21,3096861147,Peoria,IL,61604,27502.0
"5901 N Prospect Rd Ste 102 Peoria, IL",Gatten Shauna L PhD,33,3096899880,Peoria,IL,61614,28142.0
"456 Fulton St Ste 101 Peoria, IL","Dr. Michael S Shear, Psy D",TBD,3096739385,Peoria,IL,61602,977.0
"600 Fayette St Peoria, IL",Trillium Place on Fayette Administrative Center,TBD,3096718000,Peoria,IL,61603,15430.0
"130 N Richard Pryor Pl Peoria, IL",UnityPoint Health-UnityPlace Community Crisis Center & Peoria County Emergency Response Services,TBD,3096718084,Peoria,IL,61605,13538.0
"3526 N California Ave Ste 102 Peoria, IL",Deborah J. McKenna Counselors of Peoria,TBD,3096912089,Peoria,IL,61603,15430.0
"3701 N Sheridan Rd Peoria, IL",Alcoholics Anonymous Peoria Intergroup Office,92,3096871329,Peoria,IL,61614,28142.0
"5113 N Executive Dr Ste 103 Peoria, IL","Diane M Bittle MSW, LCSW",TBD,3096927779,Peoria,IL,61614,28142.0
"4507 N Sterling Ave Ste 203 Peoria, IL",MindOasis Counseling,11,3098576399,Peoria,IL,61615,23266.0
"5005 N Glen Park Place Rd Peoria, IL",Heartland Behavioral Health,TBD,3096861147,Peoria,IL,61614,28142.0
"72 S Main St Pecos, NM",Pecos Mental Health Center,TBD,5057576112,Pecos,NM,87552,2175.0
"2019 Galisteo Street Santa Fe, NM","Jacob Daniel Cohen MS, LPCC, LMFT",46,5053724919,Santa Fe,NM,87505,32189.0
"11 Calle Medico Ste. 5 Santa Fe, NM",Nomi Green MA LPCC,TBD,5055001002,Santa Fe,NM,87505,32189.0
"222 E Marcy St Santa Fe, NM",Early Childhood Mental,TBD,5059885017,Santa Fe,NM,87501,15409.0
"25 Vista Point Rd Santa Fe, NM",Life Healing Center of Santa Fe,33,5059897436,Santa Fe,NM,87508,18745.0
"1474 S Saint Francis Dr Santa Fe, NM","Thomas Edward Welter, MC, LPCC",TBD,5059885504,Santa Fe,NM,87505,32189.0
"4200 Lena Lane Santa Fe, NM","Heather Wright, LMHC",TBD,5054714985,Santa Fe,NM,87507,51109.0
