Full Address,Business Name,Years in Business,Phone,City,State,Zip,Population of Zip Code
"326 Junction Rd Madison, WI",The Float Factor,TBD,6082791009,Madison,WI,53717,13026
"202 State St Fl 4 Madison, WI",Alan Koa Salon Spa,15,6082841956,Madison,WI,53703,37467
"2433 University Ave Madison, WI",Sansan's Dayspa,20,6083161253,Madison,WI,53726,5043
"26 Schroeder Ct Ste 116 Madison, WI",Bliss Spa & Float,10,8447546772,Madison,WI,53711,50474
"26 Schroeder Ct Madison, WI",Total Body Laser & Medical Spa,TBD,8449352737,Madison,WI,53711,50474
"700 Ray O Vac Dr Ste 320 Madison, WI",Sacred Rhythms Wellness Center,TBD,6082712278,Madison,WI,53711,50474
"7475 Mineral Point Road Madison, WI","Madison Cosmetic Acupuncture, LLC",10,6082848771,Madison,WI,53717,13026
"6316 Monona Dr Monona, WI",Temptd Salon and Spa,TBD,6088196400,Monona,WI,53716,18866
"2500 Rimrock Rd Apt 104 Fitchburg, WI",Great State CrossFit,TBD,6083388016,Fitchburg,WI,53713,23744
"6117 Monona Dr Monona, WI",Estella Aesthetics & Medspa,TBD,6086200288,Monona,WI,53716,18866
"115 E Broadway Ste 107 Monona, WI",Capital City Wellness & Aesthetics,TBD,6084677073,Monona,WI,53716,18866
"2261 Deming Way Middleton, WI",Aesthetica Skin Health Center,25,6088314007,Middleton,WI,53562,29488
"6720 Frank Lloyd Wright Ave Middleton, WI",Quintessa,8,6088201104,Middleton,WI,53562,29488
"5305 River Rd Waunakee, WI",River Paws,TBD,6088509481,Waunakee,WI,53597,20671
"6808 University Ave Middleton, WI",Essex Waxing Salon & Spa,16,6088361225,Middleton,WI,53562,29488
"1001 Arboretum Dr Waunakee, WI",Loure Aesthetics,TBD,6308860022,Waunakee,WI,53597,20671
"2402 Montana Ave Sun Prairie, WI",Shine Med Spa,3,6084537977,Sun Prairie,WI,53590,43965
"2824 Prairie Lakes Dr Sun Prairie, WI",Carbon World Health - Sun Prairie,TBD,6087098089,Sun Prairie,WI,53590,43965
"801 W Verona Ave Verona, WI",Vida Aesthetics,TBD,6087204011,Verona,WI,53593,29479
"114 E Main St Waunakee, WI",Madison Medispa,TBD,6088317003,Waunakee,WI,53597,20671
"1288 N Summit Ave Ste 110 Oconomowoc, WI",TLC Laser & Skin Care Center,TBD,2625697335,Oconomowoc,WI,53066,37056
"1 Mgm Way Springfield, MA",Luxxe Spa,1,4132039196,Springfield,MA,1103,2336
"159 Main St Agawam, MA",Allure Med Spa,TBD,4132760636,Agawam,MA,1001,16136
"540 Meadow St Extension  St 205 St 205 Agawam, MA",First Look Med Spa,7,4137268507,Agawam,MA,1001,16136
"46 Daggett Dr West Springfield, MA",KENIA PERMANENT COSMETICS,28,5617160421,West Springfield,MA,1089,28635
"722 Bliss Rd Longmeadow, MA",The Shot Shop,TBD,4135617468,Longmeadow,MA,1106,15961
"847 Springfield St Feeding Hills, MA",322 Med Spa,TBD,4133631641,Feeding Hills,MA,1030,12374
"250 N Main St East Longmeadow, MA",Ascent Laser Aesthetics,TBD,4132242658,East Longmeadow,MA,1028,16283
"53 Court St Westfield, MA",Bella Med Spa,12,4135623552,Westfield,MA,1085,41466
"137 Hazard Ave Enfield, CT",Magnolia Medical Wellness,TBD,8606269979,Enfield,CT,6082,41100
"1325 Springfield St Feeding Hills, MA",Boutique Medspa Inc,TBD,4132958992,Feeding Hills,MA,1030,12374
"139 Hazard Ave Ste 4 Enfield, CT",Aum Aesthetics,39,8608352386,Enfield,CT,6082,41100
"66 N Main St Suffield, CT",Cara Mia Medical Spa,5,8603705978,Suffield,CT,6078,10751
"27 Quality Ave Somers, CT",Body Reflections,13,8603930555,Somers,CT,6071,10554
"36 South Rd Somers, CT",Transformations Medical Spa,TBD,8602653327,Somers,CT,6071,10554
"15 College Hwy Southampton, MA",The Hamptons Medispa,TBD,4135870600,Southampton,MA,1073,6212
"448 Spring St Windsor Locks, CT",The Sanctuary Massage Studio,TBD,8606703495,Windsor Locks,CT,6096,12555
"942 Poole St Ludlow, MA",Fiona's Spa,TBD,4135336666,Ludlow,MA,1056,20846
"140 Main St 2nd Fl Northampton, MA",Brooks & Butterfield Day Spa,24,4135860366,Northampton,MA,1060,15237
"163 Conz St Northampton, MA",Vallon Medispa,22,4135869449,Northampton,MA,1060,15237
"8 Church St Ellington, CT",Thai Massage Therapy,15,8608586127,Ellington,CT,6029,16571
"700 Poquonock Ave Windsor, CT","Transformations, Inc.",12,8602170764,Windsor,CT,6095,29367
"320 W Main St Avon, CT",Radiance Medical Spa,21,8604099000,Avon,CT,6001,19157
"312 Water St Augusta, ME",Hydrapure Medspa,TBD,2074585669,Augusta,ME,4330,26517
"693 Western Ave Manchester, ME",Mahala's Day Spa,28,2075128255,Manchester,ME,4351,2464
"91 Silver St Waterville, ME",Apollo Salon & Spa,29,2078722242,Waterville,ME,4901,27431
"72 Silver St Waterville, ME",Agora Hair Gallery & Day Spa,35,2078777017,Waterville,ME,4901,27431
"24 Pump St Newcastle, ME",Endless Spa,28,2075636129,Newcastle,ME,4553,1773
"71 East Ave Lewiston, ME",Cassiels Salon & Spa,30,2077833321,Lewiston,ME,4240,37886
"114 Maine St Ste 6 Brunswick, ME",Wise Laser Skin Care,22,2077252090,Brunswick,ME,4011,22081
"250 Center St Auburn, ME",Your Best Skin,16,2073333069,Auburn,ME,4210,24294
"183 Main St Lewiston, ME",Rachel Larrivee Massage Therapy,20,2077547707,Lewiston,ME,4240,37886
"99 commercial st Bath, ME",Calm Moments Skin Care,27,2077981534,Bath,ME,4530,11564
"127 Topsham Fair Mall Rd Topsham, ME",CosMEDIX & Cryo MedSpa,TBD,2077516633,Topsham,ME,4086,9644
"921 Wiscasset Rd Boothbay, ME",Sea Glass Spa,8,2076336800,Boothbay,ME,4537,1687
"233 N End Rd Westport Island, ME",At First Blush,TBD,2078825559,Westport Island,ME,4578,4608
"290 Bremen Rd Waldoboro, ME",Waldoboro Chiropractic,34,2078326347,Waldoboro,ME,4572,5228
"122 Main St Ste 2 Topsham, ME",All Points Body Works,15,2078448423,Topsham,ME,4086,9644
"16 Monument Pl Topsham, ME",La Bella Day Spa & Hair Salon,TBD,2077290707,Topsham,ME,4086,9644
"36 Millett Dr Auburn, ME",The Beauty Bar,TBD,2077823848,Auburn,ME,4210,24294
"42 Prospect St Topsham, ME",Monarch Massage,TBD,2078374937,Topsham,ME,4086,9644
"88 Grandview Ave Boothbay Harbor, ME",Spruce Point Inn Resort & Spa,132,2076334152,Boothbay Harbor,ME,4538,1688
"58 Searsport Ave Belfast, ME",Face It Smooth Aesthetics,TBD,2077541140,Belfast,ME,4915,9030
"617 Broadway Bangor, ME",Marilyn Monroe Spas,TBD,2078524947,Bangor,ME,4401,44418
"1795 Alysheba Way, Ste 3204 Lexington, KY",Rest Assured Massage and Spa,TBD,8592869859,Lexington,KY,40509,45135
"3363 Tates Creek Rd Ste 209 Lexington, KY",Prive Med Spa,15,8595235893,Lexington,KY,40502,26593
"2573 Richmond rd Lexington, KY",Optimize U Hormone & Cryotherapy Clinic,7,8593092242,Lexington,KY,40509,45135
"3181 Brighton Place Dr Lexington, KY",Women's Wellness and Aesthetics,TBD,8594334964,Lexington,KY,40509,45135
"2251 War Admiral Way Ste 115 Lexington, KY",CoolLuxe by Marshall,TBD,8593542963,Lexington,KY,40509,45135
"3195 Beaumont Centre Cir Ste 130 Lexington, KY",The Spa at Marshall,TBD,8593542963,Lexington,KY,40513,10710
"122 Marion Ste 120 Lexington, KY",Anthony Vince Nail Spa,TBD,8592869262,Lexington,KY,40517,36396
"535 Wellington Way Lexington, KY",Center For Anti-Aging,TBD,8594022005,Lexington,KY,40503,27825
"230 W Main St Lexington, KY",Belle Vie Medical Spa,10,8592862300,Lexington,KY,40507,2225
"3801 Dylan Pl Lexington, KY",Beautiful You Medical Spa,13,8592964968,Lexington,KY,40514,16919
"1084 Wellington Way Lexington, KY",Bare Beauty Medspa,TBD,8593961666,Lexington,KY,40513,10710
"1001 Monarch Street, Suite 110 Lexington, KY",Skin Solutions Medical Spa,TBD,8592590101,Lexington,KY,40513,10710
"148 W Tiverton Way Ste 140 Lexington, KY",LifeStyle Chiropractic,TBD,8592715433,Lexington,KY,40503,27825
"2337 Sir Barton Way Ste 130 Lexington, KY",Belle Vie Medspa,20,8592457546,Lexington,KY,40509,45135
"161 Lexington Green Cir Ste 115 Lexington, KY",CCB Facial Aesthetics,26,5025420214,Lexington,KY,40503,27825
"812 E High St Lexington, KY",Be Medispa,22,8592665483,Lexington,KY,40502,26593
"2414 Greatstone Pt Lexington, KY",Body Spectrum Plastic Surgery - Bruce R Barton MD,125,8592241235,Lexington,KY,40504,26164
"2860 Richmond Rd Lexington, KY",Coolblulex,TBD,8592157995,Lexington,KY,40509,45135
"2860 Richmond Road, Ste 130 Lexington, KY",Prime IV Hydration and Wellness Lexington KY,TBD,8597657429,Lexington,KY,40509,45135
"2925 Richmond Rd Lexington, KY",Studio 23 Fitness,TBD,8595231588,Lexington,KY,40509,45135
"3229 Summit Square Pl Ste 230 Lexington, KY",Advanced Skin & Vein Care Centers,TBD,8595540519,Lexington,KY,40509,45135
"2121 Richmond Rd Ste 211C Lexington, KY",Corey Proffitt Studios Massage,17,8594213085,Lexington,KY,40502,26593
"2121 Richmond Rd Ste 219 Lexington, KY",Ali Blair Massage Therapy,TBD,8595769409,Lexington,KY,40502,26593
"2808 Palumbo Dr Ste 200 Lexington, KY",Reflections MedSpa and Wellness Center,TBD,8594222060,Lexington,KY,40509,45135
"161 Lexington Green Cir Lexington, KY",Bekki Hill Aesthetics,TBD,8595373211,Lexington,KY,40503,27825
"149 Moore Dr Lexington, KY",Ageless Center,43,8593351330,Lexington,KY,40503,27825
"867 E High St Ste 230 Lexington, KY",Luxe Lounge Medspa,6,8595235897,Lexington,KY,40502,26593
"824 Euclid Ave Ste 100 Lexington, KY",Calospa Rejuvenation Center,TBD,8592692256,Lexington,KY,40502,26593
"1867 Professional Park Cir Tallahassee, FL",Dr. Susanne Lumpp Cosmetic & General Dentistry,TBD,8506290927,Tallahassee,FL,32308,23237
"1474 Market St Tallahassee, FL",Aqua Medical Spa,TBD,8503863376,Tallahassee,FL,32312,31966
"2241 N Monroe St # 1289 Tallahassee, FL",AgeRejuvenation - Tallahassee,TBD,8502047369,Tallahassee,FL,32303,49915
"2458 Mahan Dr Ste 103 Tallahassee, FL",Nouvo Med Spa,TBD,8508772126,Tallahassee,FL,32308,23237
"857 E Park Ave Tallahassee, FL",Dreamteam Wellness,TBD,8507659923,Tallahassee,FL,32301,32596
"313 Norton Dr Tallahassee, FL",Evita Med Spa,TBD,8505837661,Tallahassee,FL,32308,23237
"3220 Apalachee Pkwy Tallahassee, FL",Asian Massage,14,8502161600,Tallahassee,FL,32311,21060
"1950 Thomasville Rd Ste D Tallahassee, FL",Bernice At Betton Salon & Day,30,8505613411,Tallahassee,FL,32303,49915
"2851 Remington Green Cir Ste A Tallahassee, FL",Haven Spa - Tallahassee Massage and Skincare,TBD,8504213040,Tallahassee,FL,32308,23237
"1408 N Piedmont Way Tallahassee, FL",Rejuva Medispa,TBD,8502246889,Tallahassee,FL,32308,23237
"2030 Fleischmann Rd Tallahassee, FL","Johnson, Ann, MD",TBD,8502192000,Tallahassee,FL,32308,23237
"1546 Metropolitan Blvd Tallahassee, FL",Casa Chiaro  Total Body Skin Care & Permanent Cosmetics,26,8504452044,Tallahassee,FL,32308,23237
"1522 Crawfordville Hwy Crawfordville, FL",Bryker Body Care,7,8507458644,Crawfordville,FL,32327,30694
"338 E Jackson St Thomasville, GA",Southern Posh Spa,TBD,2292338583,Thomasville,GA,31792,22504
"137 Seward St Thomasville, GA",Metta Day Spa,19,2292256792,Thomasville,GA,31792,22504
"318 S Broad St Thomasville, GA",Harmonized Aesthetics,TBD,8507788004,Thomasville,GA,31792,22504
"2102 Smith Ave Thomasville, GA",Namsong's Day Spa,19,2292268626,Thomasville,GA,31792,22504
"2484 E Pinetree Blvd Thomasville, GA",Integrative Aesthetics of Thomasville,TBD,2294212277,Thomasville,GA,31792,22504
"116 W Hansell St Thomasville, GA",Hair Loss Center,29,2292000814,Thomasville,GA,31792,22504
"17 N Main St Moultrie, GA",Wellspring Medical Spa & Aesthetics - Moultrie,TBD,2293038700,Moultrie,GA,31768,21281
"2946 Jefferson St Marianna, FL",Chipola Med Spa,TBD,8505261350,Marianna,FL,32446,10880
"4351 Lafayette St Marianna, FL",Simply You Marianna,23,8505261520,Marianna,FL,32446,10880
"101 N Queen St Lancaster, PA",Blossom Med Spa,TBD,7172999000,Lancaster,PA,17603,66788
"1608 Lititz Pike Lancaster, PA",Blume Med Spa,1,7177657676,Lancaster,PA,17601,56348
"608 Richmond Dr Lancaster, PA",House of Glo Rx,TBD,7172564310,Lancaster,PA,17601,56348
"142 Park City Ctr Lancaster, PA",Seacret Spa,TBD,7173933168,Lancaster,PA,17601,56348
"217 Granite Run Dr Lancaster, PA",The Aesthetix Lounge,TBD,7178442005,Lancaster,PA,17601,56348
"1401 Oregon Pike Ste 1 Lancaster, PA",Elan Hair And Spa,38,7173922207,Lancaster,PA,17601,56348
"565 Greenfield Rd Lancaster, PA",Bella Medspa,TBD,7179457799,Lancaster,PA,17601,56348
"227 N Duke St Lancaster, PA",Alesca Aesthetics,TBD,7175844912,Lancaster,PA,17602,51461
"315 W James St Ste 104 Lancaster, PA",Rosebud Spa and Bodywork,TBD,7174358508,Lancaster,PA,17603,66788
"1860 Oregon Pike Ste 101 Lancaster, PA",Reimagine Beauty Med Spa,TBD,7173160169,Lancaster,PA,17601,56348
"2102 Harrisburg Pike Lancaster, PA",Cancer Institute Boutique,TBD,7175449440,Lancaster,PA,17601,56348
"608 Richmond Dr Ste 103 Lancaster, PA",Fiori Medical Spa,3,7174359555,Lancaster,PA,17601,56348
"1641 Manheim Pike Lancaster, PA",Hao Health Day Spa,TBD,7172086805,Lancaster,PA,17601,56348
"802 N Duke St Lancaster, PA",Visage a' Visage,58,7172995315,Lancaster,PA,17602,51461
"330 Centerville Rd Lancaster, PA",Vive Facial & Body Works,TBD,7172070133,Lancaster,PA,17601,56348
"313 W Liberty St Lancaster, PA",ND Advance MedSpa,TBD,7176155375,Lancaster,PA,17603,66788
"2953 Columbia Ave Ste 3 Lancaster, PA",Face Forward Skin Care Center,TBD,7175532315,Lancaster,PA,17603,66788
"100 Highlands Dr Lititz, PA",Iconic Medical Arts Dr Laleh Radfar-Baublitz,TBD,7174813373,Lititz,PA,17543,45606
"1180 Erbs Quarry Rd Ste 1 Lititz, PA",Move It Studio,TBD,7179259970,Lititz,PA,17543,45606
"3542 Old Philadelphia Pike Intercourse, PA",The Inn & Spa at Intercourse Village,33,8008012219,Intercourse,PA,17534,0
"904 Dawn Ave Ephrata, PA",Falling Waters Massage Therapy.,22,7177338900,Ephrata,PA,17522,33601
"2 Sturgis Ln Lititz, PA",Appierances,39,7176273031,Lititz,PA,17543,45606
"209 E Lincoln Ave Lititz, PA",A Healing Touch,21,7172718545,Lititz,PA,17543,45606
"21 Springhouse Rd Ephrata, PA",Knead It Massage & Bodyworks,16,7175389275,Ephrata,PA,17522,33601
"935 Hampden Rd Elizabethtown, PA",Serenity Garden Spa,18,7173670777,Elizabethtown,PA,17022,32066
"3233 W 26th St Erie, PA",Integrative Med Spa,20,8148331756,Erie,PA,16506,24190
"1337 W 6th St Erie, PA",ReJuv,12,8144808170,Erie,PA,16505,15631
"988 W Erie Plaza Dr Erie, PA",iAesthetic Med Spa,TBD,8888895099,Erie,PA,16505,15631
"2500 Palermo Dr Erie, PA",SpaGo Med Spa and NeoClear Laser Acne Treatment Center,TBD,8148604995,Erie,PA,16506,24190
"8845 Wattsburg Rd Ste 3 Erie, PA",Spa 808,TBD,8148248772,Erie,PA,16509,28133
"1056 W 26th St Erie, PA",Hairphenalia,43,8144541357,Erie,PA,16508,15156
"5401 Peach St Erie, PA",Glow Laser & Beauty Center,TBD,8334569888,Erie,PA,16509,28133
"814 Kahkwa Blvd Erie, PA",A Compassionate Hart Massage Therapy,16,8144565833,Erie,PA,16505,15631
"3560 Swan Lake Ln Erie, PA",LA Aesthetics and Wellness,TBD,8149838627,Erie,PA,16506,24190
"10747 Peach Street Waterford, PA",Coventina Day Spa,27,8147969038,Waterford,PA,16441,9485
"1 Pratt Ave  Chautauqua Institute Chautauqua, NY",St Elmo Spa,41,7163572224,Chautauqua,NY,14722,292
"83 Water St Fredonia, NY",Facial Expressions Day Spa,36,7166794464,Fredonia,NY,14063,12722
"19112 Willow Way Meadville, PA",Lilac Springs,23,8144251295,Meadville,PA,16335,27112
"91 E 4th St Dunkirk, NY",Inner Balance Day Spa,22,7163630900,Dunkirk,NY,14048,14949
"1028 S Shore Dr Irving, NY",Sup Erie Adventures,TBD,7168682975,Irving,NY,14081,2736
"5812 Maplecrest Rd Fort Wayne, IN",Tranquil Touch Spa,12,2609697977,Fort Wayne,IN,46835,37589
"487 E. DuPont Rd. Fort Wayne, IN",Jacque Rey Kosmetik Praxis,9,2606376757,Fort Wayne,IN,46825,29071
"5743 Wilkie Dr Ste 1 Fort Wayne, IN",NoSweat Fort Wayne,TBD,2604135879,Fort Wayne,IN,46804,29177
"122 W Wayne St Fort Wayne, IN",Healthy Weight Loss Solutions Medical Spa,TBD,2603877405,Fort Wayne,IN,46802,10360
"6318 Constitution Dr Fort Wayne, IN",Signature Spa,TBD,2604327077,Fort Wayne,IN,46804,29177
"7231 Engle Rd Fort Wayne, IN",The Medical Spa,TBD,2604327654,Fort Wayne,IN,46804,29177
"6388 W Jefferson Blvd Fort Wayne, IN",Woodhouse Spa - Fort Wayne,21,2604596249,Fort Wayne,IN,46804,29177
"4606 W Jefferson Blvd Fort Wayne, IN",Massage Works Therapy Center,19,2604591111,Fort Wayne,IN,46804,29177
"5310 Merchandise Drive Suite 15 Fort Wayne, IN",Great Hydration & Wellness,3,2603578837,Fort Wayne,IN,46825,29071
"10020 Dupont Circle Ct Ste 100 Fort Wayne, IN",Rejuva Med Spa,28,2604896789,Fort Wayne,IN,46825,29071
"9614 Lima Rd Ste 102 Fort Wayne, IN",The Naked Pineapple,TBD,2602554611,Fort Wayne,IN,46818,21914
"5010 W Jefferson Blvd Fort Wayne, IN",Belle Sante Med Spa,TBD,2602177476,Fort Wayne,IN,46804,29177
"5650 Coventry Ln Fort Wayne, IN","Dr. Jeffrey Walter Sassmannshausen, MD",22,2604369696,Fort Wayne,IN,46804,29177
"3736 Allen Ave Fort Wayne, IN",Burnett's Massage and Bodywork,14,2606028098,Fort Wayne,IN,46805,21851
"414 E Dupont Rd Fort Wayne, IN",Body Bliss By Stephanie,TBD,2602031268,Fort Wayne,IN,46825,29071
"1505 W Dupont Rd Ste B Fort Wayne, IN",Rivers Relaxation,9,2602093937,Fort Wayne,IN,46825,29071
"1615 W Dupont Rd Fort Wayne, IN",Silk Touch Aesthetics,TBD,2603688444,Fort Wayne,IN,46825,29071
"5111 N Bend Dr Fort Wayne, IN","Stephanie M. Florin, CMT, BCTMB",TBD,2604368807,Fort Wayne,IN,46804,29177
"6527 Covington Rd Fort Wayne, IN",Healing Hands Spa & Boutique,TBD,2604594325,Fort Wayne,IN,46804,29177
"6404 W Jefferson Blvd Fort Wayne, IN",Lightrx - Fort Wayne,TBD,2604086090,Fort Wayne,IN,46804,29177
"904 S Union St Warsaw, IN",Hollar Dental Group,TBD,5743766151,Warsaw,IN,46580,21812
"1205 N Wayne St Angola, IN",Illume Laser & Skin Services,TBD,2603507225,Angola,IN,46703,18907
"451 N Main St Nappanee, IN",Gracie Jiu-Jitsu Nappanee,TBD,5747770723,Nappanee,IN,46550,12442
"123 Hamilton St Celina, OH",Ciao Medspa,13,4195862426,Celina,OH,45822,20170
"8081 Adams Ridge Rd Defiance, OH",Defiance Therapeutic Massage & Wellness Center,16,4194972112,Defiance,OH,43512,27894
"112 S Walnut St Celina, OH",Lemongrass & Honey Thera Spa,TBD,5678908899,Celina,OH,45822,20170
"1004 Parkway Ave Elkhart, IN",Pam Chaney Aesthetics,9,5742260626,Elkhart,IN,46516,31959
"515 S 2nd St Elkhart, IN",Elite Aesthetics Michiana,TBD,5743333488,Elkhart,IN,46516,31959
"720 E Jackson Blvd Ste A Elkhart, IN",Body Language Relaxation Spa,10,5748305722,Elkhart,IN,46516,31959
"2372 S Oneida St Green Bay, WI",Indiglo Med Spa,25,9204919080,Green Bay,WI,54304,27876
"1270 Main St Ste LL4 Green Bay, WI",NEW Aesthetics,TBD,9202478992,Green Bay,WI,54302,31426
"1808 Allouez Ave Ste B Green Bay, WI",Ambiance MD Medical Spa,TBD,9208572220,Green Bay,WI,54311,37588
"1263 Main St Green Bay, WI",REN Rejuvenation Bar,TBD,4145873420,Green Bay,WI,54302,31426
"127 S Military Ave Green Bay, WI",Hong Spa,TBD,9204965999,Green Bay,WI,54303,27694
"2530 Lineville Rd Green Bay, WI",Savoye Hair Studio,18,9204344247,Green Bay,WI,54313,40959
"1976 Lime Kiln Rd Green Bay, WI",Youthful Endeavors Aesthetics & MedSpa,17,9204681800,Green Bay,WI,54311,37588
"2641 Development Dr Green Bay, WI",WSC Aesthetics,TBD,9203386868,Green Bay,WI,54311,37588
"300 S Broadway Green Bay, WI",Tranquility Spa,24,9204388399,Green Bay,WI,54303,27694
"2500 S Ashland Ave Green Bay, WI",Western Racquet & Fitness Club,53,9204971161,Green Bay,WI,54304,27876
"2830 Curry Ct Ste 3 Green Bay, WI",Elbow Grease Massage Studio,TBD,9203954841,Green Bay,WI,54311,37588
"825 S Huron Rd Ste 104 Green Bay, WI",Elite Aesthetics,TBD,9204690602,Green Bay,WI,54311,37588
"3235 Riverside Dr Allouez, WI",Weiler Academy Wellness and Spa,TBD,9202882123,Allouez,WI,54301,21674
"444 Reid St Ste 302 De Pere, WI",WishLane Aesthetics,TBD,9204098005,De Pere,WI,54115,49663
"2015 Lime Kiln Rd Ste 110 Bellevue, WI",Prime IV Hydration and Wellness - Green Bay,TBD,9205251257,Bellevue,WI,54311,37588
"201 W Northland Ave Ste L Appleton, WI",Sky Nail & Spa,TBD,9203587684,Appleton,WI,54911,25598
"2201 E Enterprise Ave Appleton, WI",Rejuvenessence Medispa,TBD,9205743577,Appleton,WI,54913,24366
"620A E Longview Dr Appleton, WI",Tessa Grace Aesthetics,TBD,9204235354,Appleton,WI,54911,25598
"500 Lawe St Kaukauna, WI",Beeswax Spa,1025,9204627120,Kaukauna,WI,54130,28030
"364 S Koeller St Oshkosh, WI",Tanzania Medi Spa,TBD,9202359451,Oshkosh,WI,54902,21982
"5601 W Grande Market Dr Ste A Appleton, WI",Excelin Medical Spa,TBD,9209310022,Appleton,WI,54913,24366
"116 S Commercial St Ste 010 Neenah, WI",BUOY UNDERGROUND Float Spa,TBD,9206666907,Neenah,WI,54956,46658
"2128 W 9th Ave Oshkosh, WI",Le Nails & Spa,13,9204267777,Oshkosh,WI,54904,22428
"3899 Old Highway Rd Sturgeon Bay, WI",Saguaro Day Spa,20,9207435380,Sturgeon Bay,WI,54235,17845
"300 W College Ave Appleton, WI",Spa BenMarNico's,TBD,9209683399,Appleton,WI,54911,25598
"1009 Egg Harbor Rd # 111, Sturgeon Bay, WI",First Impressions Hair Studio,24,9207430953,Sturgeon Bay,WI,54235,17845
"2005 Midway Rd Ste A Menasha, WI",Refine MD,19,9203809990,Menasha,WI,54952,27127
"303 S Union Ave Pueblo, CO",New Look Solutions,19,7195444405,Pueblo,CO,81003,14820
"959 N Greenwood St Pueblo, CO",Magnolia Medical Aesthetics,TBD,7192509412,Pueblo,CO,81003,14820
"2041 Pepper Ln Pueblo, CO",LeanLife Solutions Weight Loss,TBD,7196019801,Pueblo,CO,81005,31104
"2025 N Norwood Ave Ste A Pueblo, CO",A New You,12,7196718890,Pueblo,CO,81001,31448
"1307 Fortino Blvd Pueblo, CO",Salt Day Spa,7,7192857246,Pueblo,CO,81008,11728
"2026 Pepper Ln Pueblo, CO",Beautiful You Skincare Academy,TBD,7195601968,Pueblo,CO,81005,31104
"117 W 6th St Pueblo, CO",Orange Skye Spa,18,7195436400,Pueblo,CO,81003,14820
"2310 S Prairie Ave Pueblo, CO",Transitions Body Work Clinic,17,7192427263,Pueblo,CO,81005,31104
"356 S Mcculloch Blvd Ste 105 Pueblo, CO",A Perfect U By Cleo,TBD,7193690317,Pueblo,CO,81007,34992
"228 S McCulloch Blvd Pueblo, CO",Studio Rio,TBD,7197783738,Pueblo,CO,81007,34992
"279 S Purcell Blvd Ste 100 Pueblo West, CO",Pure Spa and Wellness,10,7195821432,Pueblo West,CO,81007,34992
"19 E Abarr Dr Pueblo West, CO",Rejuvenation Med Spa,TBD,7192258644,Pueblo West,CO,81007,34992
"2993 Broadmoor Valley Rd Ste 216 Colorado Springs, CO",719 Revive Med Spa,TBD,7192431763,Colorado Springs,CO,80906,37403
"525 N Cascade Ave Ste 120 Colorado Springs, CO",Aspen Aesthetics Studio,TBD,7192560272,Colorado Springs,CO,80903,17045
"6480 N Academy Blvd Colorado Springs, CO",Bliss by Arctic Spas,24,7192640112,Colorado Springs,CO,80918,48291
"2910 Beacon St Colorado Springs, CO",Gen Aesthetics,TBD,7193318189,Colorado Springs,CO,80907,27135
"540 Garden Of The Gods Rd Colorado Springs, CO",Skin Brava Aesthetics,TBD,7196484533,Colorado Springs,CO,80907,27135
"2310 Vickers Drive Colorado Springs, CO",Regenesis Wellness Center,11,7194285310,Colorado Springs,CO,80918,48291
"7529 N Academy Blvd Colorado Springs, CO",W Skin Whisperer,TBD,7197289035,Colorado Springs,CO,80920,38154
"605 Main St Canon City, CO",Arcanum Med Spa,TBD,7193156789,Canon City,CO,81212,32355
"2997 Broadmoor Valley Rd Colorado Springs, CO",Cheyenne Mountain Gynecology,TBD,7193557333,Colorado Springs,CO,80906,37403
"225 E Cheyenne Mountain Blvd Ste 130 Colorado Springs, CO",Muse Spa and Wellness,TBD,7193586172,Colorado Springs,CO,80906,37403
"1 Lake Ave Colorado Springs, CO",Colorado Springs Chiropractor Service,TBD,7192449014,Colorado Springs,CO,80906,37403
"411 Lakewood Cir Colorado Springs, CO",Dr. Moma Health & Wellness Clinic,TBD,7195974768,Colorado Springs,CO,80910,31840
"8 S Nevada Ave  The Mining Exchange Hotel Colorado Springs, CO",MX Spa,TBD,7193232078,Colorado Springs,CO,80903,17045
"3842 Maizeland Rd Colorado Springs, CO",Balay Spa,TBD,7195916822,Colorado Springs,CO,80909,36171
"2107 Templeton Gap Rd Ste B Colorado Springs, CO",Serenity Day Spa,TBD,7194520090,Colorado Springs,CO,80907,27135
"4830 Rusina Rd STE C Colorado Springs, CO",Pure Radiance Med Spa and Wellness,TBD,7192833520,Colorado Springs,CO,80907,27135
"4525 S Lakeshore Dr Ste 101 Tempe, AZ",Elemental Aesthetics,14,4806591390,Tempe,AZ,85282,54501
"2034 E Southern Ave Ste U Tempe, AZ",Love Skin Holistic Med Spa,TBD,4806800547,Tempe,AZ,85282,54501
"600 E Curry Rd Apt 1005 Tempe, AZ",Third Eye Beauty Lounge,10,4807020020,Tempe,AZ,85288,1
"5777 S Rural Rd Ste 5 Tempe, AZ",BBY Aesthetics Lip Blush Studio,TBD,6026006723,Tempe,AZ,85283,46789
"933 E Broadway Rd Tempe, AZ",Beyouthful Spa,TBD,6025825352,Tempe,AZ,85282,54501
"1712 E Guadalupe Rd Suite 107-102 Tempe, AZ",Lavish Beauty RN,5,4809332328,Tempe,AZ,85283,46789
"1290 N Scottsdale Rd Ste 101 Tempe, AZ",Athena's Temple Day Spa,18,4803195665,Tempe,AZ,85281,70726
"512 E Southern Ave Tempe, AZ",Face Effects,16,4807104181,Tempe,AZ,85282,54501
